trade_id,bot_id,algo_id,ticker,entry_price,exit_price,entry_time,exit_time,entry_trigger_price,exit_trigger_price,entry_trigger_time,exit_trigger_time,trade_size,trade_direction,trade_pnl,trade_status
511,2,1,COIN,278.30,278.92,2025-02-14 21:46:30.905777,2025-02-14 21:46:43.174197,,278.92,,2025-02-14 21:46:43.174197,10000.00,SHORT,-0.62,closed
512,2,1,COIN,278.01,278.39,2025-02-14 21:47:18.431029,2025-02-14 21:47:31.963070,,278.39,,2025-02-14 21:47:31.963070,10000.00,SHORT,-0.38,closed
513,1,1,COIN,278.01,278.18,2025-02-14 21:47:18.431029,2025-02-14 21:48:22.606425,,278.18,,2025-02-14 21:48:22.606425,10000.00,LONG,0.17,closed
514,5,1,TSLA,352.39,352.25,2025-02-14 21:47:19.938180,2025-02-14 21:49:50.560976,,352.25,,2025-02-14 21:49:50.560976,10000.00,LONG,-1400.00,closed
515,3,2,COIN,278.01,277.79,2025-02-14 21:47:18.431029,2025-02-14 21:47:36.470091,,277.79,,2025-02-14 21:47:36.470091,10000.00,LONG,-0.22,closed
516,4,2,COIN,278.01,278.37,2025-02-14 21:47:18.431029,2025-02-14 21:47:32.463825,,278.37,,2025-02-14 21:47:32.463825,10000.00,SHORT,-0.36,closed
517,7,2,TSLA,352.39,352.25,2025-02-14 21:47:19.938180,2025-02-14 21:49:16.429829,,352.25,,2025-02-14 21:49:16.429829,10000.00,LONG,-0.14,closed
518,4,2,COIN,277.79,278.73,2025-02-14 21:47:36.470091,2025-02-14 21:47:58.702968,,278.73,,2025-02-14 21:47:58.702968,10000.00,SHORT,-0.94,closed
519,2,1,COIN,277.94,278.53,2025-02-14 21:47:36.969012,2025-02-14 21:47:58.273285,,278.53,,2025-02-14 21:47:58.273285,10000.00,SHORT,-0.59,closed
520,3,2,COIN,278.18,278.18,2025-02-14 21:47:37.219821,2025-02-14 21:48:22.855457,,278.18,,2025-02-14 21:48:22.855457,10000.00,LONG,0.00,closed
521,1,1,COIN,278.18,277.82,2025-02-14 21:48:22.855457,2025-02-14 21:48:59.944011,,277.82,,2025-02-14 21:48:59.944011,10000.00,LONG,-0.36,closed
522,3,2,COIN,278.01,277.82,2025-02-14 21:48:23.857222,2025-02-14 21:48:59.944011,,277.82,,2025-02-14 21:48:59.944011,10000.00,LONG,-0.19,closed
523,6,1,TSLA,352.39,352.21,2025-02-14 21:48:26.115686,2025-02-14 21:52:28.715921,,352.21,,2025-02-14 21:52:28.715921,10000.00,SHORT,0.18,closed
524,2,1,COIN,278.01,278.55,2025-02-14 21:48:26.361393,2025-02-14 21:49:36.224969,,278.55,,2025-02-14 21:49:36.224969,10000.00,SHORT,-0.54,closed
525,4,2,COIN,277.94,278.55,2025-02-14 21:49:00.445722,2025-02-14 21:49:36.224969,,278.55,,2025-02-14 21:49:36.224969,10000.00,SHORT,-0.61,closed
526,1,1,COIN,277.83,277.83,2025-02-14 21:49:01.128482,2025-02-14 21:50:18.217319,,277.83,,2025-02-14 21:50:18.217319,10000.00,LONG,0.00,closed
527,3,2,COIN,277.83,277.83,2025-02-14 21:49:01.128482,2025-02-14 21:50:18.217319,,277.83,,2025-02-14 21:50:18.217319,10000.00,LONG,0.00,closed
528,5,1,TSLA,352.39,351.67,2025-02-14 21:49:56.422249,2025-02-14 21:50:14.712278,,351.67,,2025-02-14 21:50:14.712278,10000.00,LONG,-7200.00,closed
529,2,1,COIN,277.83,278.30,2025-02-14 21:50:18.217319,2025-02-14 21:51:12.174115,,278.30,,2025-02-14 21:51:12.174115,10000.00,SHORT,-0.47,closed
530,1,1,COIN,277.83,277.69,2025-02-14 21:50:18.217319,2025-02-14 21:51:24.356608,,277.69,,2025-02-14 21:51:24.356608,10000.00,LONG,-0.14,closed
531,3,2,COIN,277.83,277.69,2025-02-14 21:50:18.217319,2025-02-14 21:51:24.356608,,277.69,,2025-02-14 21:51:24.356608,10000.00,LONG,-0.14,closed
532,4,2,COIN,277.70,278.30,2025-02-14 21:50:28.238714,2025-02-14 21:51:09.673120,,278.30,,2025-02-14 21:51:09.673120,10000.00,SHORT,-0.60,closed
533,4,2,COIN,278.02,278.10,2025-02-14 21:51:11.675034,2025-02-14 21:51:53.234348,,278.10,,2025-02-14 21:51:53.234348,10000.00,SHORT,-0.08,closed
534,5,1,TSLA,352.03,352.21,2025-02-14 21:51:13.427226,2025-02-14 21:55:10.483206,,352.21,,2025-02-14 21:55:10.483206,10000.00,LONG,1800.00,closed
535,7,2,TSLA,352.09,352.21,2025-02-14 21:51:14.930834,2025-02-14 21:55:10.483206,,352.21,,2025-02-14 21:55:10.483206,10000.00,LONG,0.12,closed
536,2,1,COIN,277.94,278.07,2025-02-14 21:51:18.899917,2025-02-14 21:51:52.733968,,278.07,,2025-02-14 21:51:52.733968,10000.00,SHORT,-0.13,closed
537,1,1,COIN,277.68,277.84,2025-02-14 21:51:25.109289,2025-02-14 21:52:56.271429,,277.84,,2025-02-14 21:52:56.271429,10000.00,LONG,0.16,closed
538,3,2,COIN,277.68,277.84,2025-02-14 21:51:25.109289,2025-02-14 21:52:56.271429,,277.84,,2025-02-14 21:52:56.271429,10000.00,LONG,0.16,closed
539,2,1,COIN,277.58,278.42,2025-02-14 21:52:07.375658,2025-02-14 21:52:27.213328,,278.42,,2025-02-14 21:52:27.213328,10000.00,SHORT,-0.84,closed
540,4,2,COIN,277.58,278.41,2025-02-14 21:52:07.375658,2025-02-14 21:52:27.467581,,278.41,,2025-02-14 21:52:27.467581,10000.00,SHORT,-0.83,closed
541,1,1,COIN,277.97,279.11,2025-02-14 21:52:57.773335,2025-02-14 21:56:23.841167,,279.11,,2025-02-14 21:56:23.841167,10000.00,LONG,1.14,closed
542,3,2,COIN,277.97,279.11,2025-02-14 21:52:57.773335,2025-02-14 21:56:23.841167,,279.11,,2025-02-14 21:56:23.841167,10000.00,LONG,1.14,closed
543,6,1,TSLA,352.57,354.82,2025-02-14 21:54:45.187274,2025-02-15 02:46:23.032608,,354.82,,2025-02-15 02:46:23.032608,10000.00,SHORT,-2.25,closed
544,2,1,COIN,279.20,279.63,2025-02-14 21:54:57.761698,2025-02-14 21:55:52.942353,,279.63,,2025-02-14 21:55:52.942353,10000.00,SHORT,-0.43,closed
545,4,2,COIN,279.10,279.72,2025-02-14 21:55:21.623004,2025-02-14 21:56:03.213764,,279.72,,2025-02-14 21:56:03.213764,10000.00,SHORT,-0.62,closed
546,5,1,TSLA,352.60,351.84,2025-02-14 21:56:08.226473,2025-02-14 21:58:15.344082,,351.84,,2025-02-14 21:58:15.344082,10000.00,LONG,-7600.00,closed
547,7,2,TSLA,352.50,351.84,2025-02-14 21:56:10.980538,2025-02-14 21:58:15.344082,,351.84,,2025-02-14 21:58:15.344082,10000.00,LONG,-0.66,closed
548,2,1,COIN,279.11,279.35,2025-02-14 21:56:23.841167,2025-02-14 21:57:05.016384,,279.35,,2025-02-14 21:57:05.016384,10000.00,SHORT,-0.24,closed
549,4,2,COIN,279.11,279.29,2025-02-14 21:56:23.841167,2025-02-14 21:57:05.520383,,279.29,,2025-02-14 21:57:05.520383,10000.00,SHORT,-0.18,closed
550,3,2,COIN,279.12,278.92,2025-02-14 21:56:24.659197,2025-02-14 21:58:25.877437,,278.92,,2025-02-14 21:58:25.877437,10000.00,LONG,-0.20,closed
551,1,1,COIN,279.18,278.92,2025-02-14 21:56:25.163168,2025-02-14 21:58:33.286669,,278.92,,2025-02-14 21:58:33.286669,10000.00,LONG,-0.26,closed
552,2,1,COIN,279.15,279.50,2025-02-14 21:57:10.777699,2025-02-14 21:58:01.561857,,279.50,,2025-02-14 21:58:01.561857,10000.00,SHORT,-0.35,closed
553,4,2,COIN,279.13,279.50,2025-02-14 21:57:14.786037,2025-02-14 21:58:01.561857,,279.50,,2025-02-14 21:58:01.561857,10000.00,SHORT,-0.37,closed
554,2,1,COIN,279.10,277.97,2025-02-14 21:58:05.072482,2025-02-15 02:49:26.440265,,277.97,,2025-02-15 02:49:26.440265,10000.00,SHORT,1.13,closed
555,3,2,COIN,279.17,277.58,2025-02-14 21:58:27.124796,2025-02-15 02:46:22.830600,,277.58,,2025-02-15 02:46:22.830600,10000.00,LONG,-1.59,closed
556,1,1,COIN,278.66,277.60,2025-02-14 21:58:34.111903,2025-02-15 02:46:22.141690,,277.60,,2025-02-15 02:46:22.141690,10000.00,LONG,-1.06,closed
557,4,2,COIN,278.66,277.97,2025-02-14 21:58:34.111903,2025-02-15 02:49:26.440265,,277.97,,2025-02-15 02:49:26.440265,10000.00,SHORT,0.69,closed
558,1,1,COIN,277.56,277.62,2025-02-15 02:46:23.337615,2025-02-15 02:50:59.979324,,277.62,,2025-02-15 02:50:59.979324,10000.00,LONG,0.06,closed
559,3,2,COIN,277.56,277.52,2025-02-15 02:46:23.826627,2025-02-15 02:51:00.986121,,277.52,,2025-02-15 02:51:00.986121,10000.00,LONG,-0.04,closed
560,6,1,TSLA,354.81,355.40,2025-02-15 02:46:24.829096,2025-02-15 02:50:21.407660,,355.40,,2025-02-15 02:50:21.407660,10000.00,SHORT,-0.59,closed
561,5,1,TSLA,354.89,354.74,2025-02-15 02:46:25.579114,2025-02-15 02:51:09.498144,,354.74,,2025-02-15 02:51:09.498144,10000.00,LONG,-1500.00,closed
562,7,2,TSLA,355.18,354.70,2025-02-15 02:47:10.670187,2025-02-15 02:51:10.498807,,354.70,,2025-02-15 02:51:10.498807,10000.00,LONG,-0.48,closed
563,2,1,COIN,277.74,274.80,2025-02-15 02:49:52.093720,2025-02-15 02:55:40.037733,,274.80,,2025-02-15 02:55:40.037733,10000.00,SHORT,2.94,closed
564,6,1,TSLA,355.04,355.45,2025-02-15 02:51:00.730339,2025-02-15 02:52:48.930651,,355.45,,2025-02-15 02:52:48.930651,10000.00,SHORT,-0.41,closed
565,1,1,COIN,277.52,276.97,2025-02-15 02:51:00.986121,2025-02-15 02:52:11.863743,,276.97,,2025-02-15 02:52:11.863743,10000.00,LONG,-0.55,closed
566,4,2,COIN,277.52,274.80,2025-02-15 02:51:00.986121,2025-02-15 02:55:40.037733,,274.80,,2025-02-15 02:55:40.037733,10000.00,SHORT,2.72,closed
567,3,2,COIN,277.45,276.88,2025-02-15 02:51:01.729655,2025-02-15 02:52:15.119569,,276.88,,2025-02-15 02:52:15.119569,10000.00,LONG,-0.57,closed
568,5,1,TSLA,355.00,355.00,2025-02-15 02:51:33.537819,2025-02-15 03:00:15.091183,,355.00,,2025-02-15 03:00:15.091183,10000.00,LONG,0.00,closed
569,7,2,TSLA,355.23,355.00,2025-02-15 02:52:10.111652,2025-02-15 03:00:15.091183,,355.00,,2025-02-15 03:00:15.091183,10000.00,LONG,-0.23,closed
570,1,1,COIN,276.97,276.40,2025-02-15 02:52:12.112748,2025-02-15 02:53:12.227314,,276.40,,2025-02-15 02:53:12.227314,10000.00,LONG,-0.57,closed
571,3,2,COIN,276.85,276.28,2025-02-15 02:52:16.119598,2025-02-15 02:53:13.477967,,276.28,,2025-02-15 02:53:13.477967,10000.00,LONG,-0.57,closed
572,1,1,COIN,276.28,275.81,2025-02-15 02:53:13.477967,2025-02-15 02:53:45.685841,,275.81,,2025-02-15 02:53:45.685841,10000.00,LONG,-0.47,closed
573,3,2,COIN,276.46,275.90,2025-02-15 02:53:14.732966,2025-02-15 02:53:22.492091,,275.90,,2025-02-15 02:53:22.492091,10000.00,LONG,-0.56,closed
574,3,2,COIN,275.90,275.26,2025-02-15 02:53:22.492091,2025-02-15 02:54:40.558060,,275.26,,2025-02-15 02:54:40.558060,10000.00,LONG,-0.64,closed
575,1,1,COIN,275.81,275.27,2025-02-15 02:53:46.687860,2025-02-15 02:54:42.314092,,275.27,,2025-02-15 02:54:42.314092,10000.00,LONG,-0.54,closed
576,6,1,TSLA,355.81,355.60,2025-02-15 02:54:31.039985,2025-02-15 03:00:27.945591,,355.60,,2025-02-15 03:00:27.945591,10000.00,SHORT,0.21,closed
577,3,2,COIN,275.34,274.89,2025-02-15 02:54:41.561079,2025-02-15 02:54:59.647844,,274.89,,2025-02-15 02:54:59.647844,10000.00,LONG,-0.45,closed
578,1,1,COIN,275.31,274.80,2025-02-15 02:54:43.312342,2025-02-15 02:55:00.595942,,274.80,,2025-02-15 02:55:00.595942,10000.00,LONG,-0.51,closed
579,3,2,COIN,274.80,274.22,2025-02-15 02:55:00.595942,2025-02-15 02:55:07.860755,,274.22,,2025-02-15 02:55:07.860755,10000.00,LONG,-0.58,closed
580,1,1,COIN,274.77,274.17,2025-02-15 02:55:01.609933,2025-02-15 02:55:09.666895,,274.17,,2025-02-15 02:55:09.666895,10000.00,LONG,-0.60,closed
581,3,2,COIN,274.28,274.63,2025-02-15 02:55:08.609778,2025-02-15 02:57:58.387742,,274.63,,2025-02-15 02:57:58.387742,10000.00,LONG,0.35,closed
582,1,1,COIN,274.19,274.63,2025-02-15 02:55:10.614886,2025-02-15 02:57:58.387742,,274.63,,2025-02-15 02:57:58.387742,10000.00,LONG,0.44,closed
583,2,1,COIN,274.96,274.71,2025-02-15 02:57:15.063810,2025-02-15 03:00:11.858453,,274.71,,2025-02-15 03:00:11.858453,10000.00,SHORT,0.25,closed
584,4,2,COIN,274.89,274.71,2025-02-15 02:57:49.121173,2025-02-15 03:00:11.858453,,274.71,,2025-02-15 03:00:11.858453,10000.00,SHORT,0.18,closed
585,3,2,COIN,274.77,274.19,2025-02-15 02:57:59.389757,2025-02-15 02:59:23.306938,,274.19,,2025-02-15 02:59:23.306938,10000.00,LONG,-0.58,closed
586,1,1,COIN,274.77,274.19,2025-02-15 02:57:59.389757,2025-02-15 02:59:23.306938,,274.19,,2025-02-15 02:59:23.306938,10000.00,LONG,-0.58,closed
587,3,2,COIN,274.27,275.06,2025-02-15 02:59:24.314497,2025-02-15 03:05:07.219674,,275.06,,2025-02-15 03:05:07.219674,10000.00,LONG,0.79,closed
588,1,1,COIN,274.27,275.06,2025-02-15 02:59:24.314497,2025-02-15 03:05:07.219674,,275.06,,2025-02-15 03:05:07.219674,10000.00,LONG,0.79,closed
589,6,1,TSLA,355.54,355.84,2025-02-15 03:00:28.720606,2025-02-15 03:01:43.526260,,355.84,,2025-02-15 03:01:43.526260,10000.00,SHORT,-0.30,closed
590,5,1,TSLA,355.17,355.30,2025-02-15 03:01:16.106006,2025-02-15 03:01:45.776451,,355.30,,2025-02-15 03:01:45.776451,10000.00,LONG,1300.00,closed
591,7,2,TSLA,355.17,355.30,2025-02-15 03:01:16.106006,2025-02-15 03:01:45.776451,,355.30,,2025-02-15 03:01:45.776451,10000.00,LONG,0.13,closed
592,7,2,TSLA,355.40,355.15,2025-02-15 03:01:47.150124,2025-02-15 03:02:53.593560,,355.15,,2025-02-15 03:02:53.593560,10000.00,LONG,-0.25,closed
593,5,1,TSLA,355.40,355.20,2025-02-15 03:01:47.150124,2025-02-15 03:02:52.840550,,355.20,,2025-02-15 03:02:52.840550,10000.00,LONG,-2000.00,closed
594,2,1,COIN,274.90,275.80,2025-02-15 03:02:21.785429,2025-02-15 03:05:06.719295,,275.80,,2025-02-15 03:05:06.719295,10000.00,SHORT,-0.90,closed
595,6,1,TSLA,355.32,355.84,2025-02-15 03:02:48.304909,2025-02-15 03:07:05.333547,,355.84,,2025-02-15 03:07:05.333547,10000.00,SHORT,-0.52,closed
596,5,1,TSLA,355.13,355.12,2025-02-15 03:04:08.392056,2025-02-15 03:07:50.148376,,355.12,,2025-02-15 03:07:50.148376,10000.00,LONG,-100.00,closed
597,3,2,COIN,275.05,275.20,2025-02-15 03:05:07.971952,2025-02-15 03:05:27.998363,,275.20,,2025-02-15 03:05:27.998363,10000.00,LONG,0.15,closed
598,1,1,COIN,275.05,275.20,2025-02-15 03:05:07.971952,2025-02-15 03:05:27.998363,,275.20,,2025-02-15 03:05:27.998363,10000.00,LONG,0.15,closed
599,2,1,COIN,275.21,275.88,2025-02-15 03:05:15.483347,2025-02-15 03:05:26.246471,,275.88,,2025-02-15 03:05:26.246471,10000.00,SHORT,-0.67,closed
600,2,1,COIN,275.20,275.86,2025-02-15 03:05:27.998363,2025-02-15 03:05:28.750199,,275.86,,2025-02-15 03:05:28.750199,10000.00,SHORT,-0.66,closed
601,3,2,COIN,275.86,275.23,2025-02-15 03:05:28.750199,2025-02-15 03:05:33.956376,,275.23,,2025-02-15 03:05:33.956376,10000.00,LONG,-0.63,closed
602,1,1,COIN,275.86,275.23,2025-02-15 03:05:28.750199,2025-02-15 03:05:33.956376,,275.23,,2025-02-15 03:05:33.956376,10000.00,LONG,-0.63,closed
603,3,2,COIN,275.23,275.20,2025-02-15 03:05:33.956376,2025-02-15 03:05:40.965753,,275.20,,2025-02-15 03:05:40.965753,10000.00,LONG,-0.03,closed
604,1,1,COIN,275.23,275.20,2025-02-15 03:05:33.956376,2025-02-15 03:05:40.965753,,275.20,,2025-02-15 03:05:40.965753,10000.00,LONG,-0.03,closed
605,3,2,COIN,275.05,274.98,2025-02-15 03:05:41.968496,2025-02-15 03:05:51.732449,,274.98,,2025-02-15 03:05:51.732449,10000.00,LONG,-0.07,closed
606,1,1,COIN,275.05,275.00,2025-02-15 03:05:41.968496,2025-02-15 03:05:52.230793,,275.00,,2025-02-15 03:05:52.230793,10000.00,LONG,-0.05,closed
607,2,1,COIN,275.00,275.60,2025-02-15 03:05:47.975351,2025-02-15 03:05:48.979422,,275.60,,2025-02-15 03:05:48.979422,10000.00,SHORT,-0.60,closed
608,3,2,COIN,275.00,275.00,2025-02-15 03:05:52.230793,2025-02-15 03:05:57.987927,,275.00,,2025-02-15 03:05:57.987927,10000.00,LONG,0.00,closed
609,1,1,COIN,275.00,275.00,2025-02-15 03:05:52.230793,2025-02-15 03:05:57.987927,,275.00,,2025-02-15 03:05:57.987927,10000.00,LONG,0.00,closed
610,2,1,COIN,275.00,275.76,2025-02-15 03:05:57.987927,2025-02-15 03:06:01.494207,,275.76,,2025-02-15 03:06:01.494207,10000.00,SHORT,-0.76,closed
611,3,2,COIN,275.00,275.10,2025-02-15 03:05:57.987927,2025-02-15 03:06:37.042966,,275.10,,2025-02-15 03:06:37.042966,10000.00,LONG,0.10,closed
612,1,1,COIN,275.00,275.10,2025-02-15 03:05:57.987927,2025-02-15 03:06:37.042966,,275.10,,2025-02-15 03:06:37.042966,10000.00,LONG,0.10,closed
613,2,1,COIN,275.10,275.35,2025-02-15 03:06:37.042966,2025-02-15 03:13:27.042813,,275.35,,2025-02-15 03:13:27.042813,10000.00,SHORT,-0.25,closed
614,3,2,COIN,275.10,274.31,2025-02-15 03:06:37.042966,2025-02-15 03:07:04.582536,,274.31,,2025-02-15 03:07:04.582536,10000.00,LONG,-0.79,closed
615,1,1,COIN,275.10,274.31,2025-02-15 03:06:37.042966,2025-02-15 03:07:04.582536,,274.31,,2025-02-15 03:07:04.582536,10000.00,LONG,-0.79,closed
616,7,2,TSLA,355.84,355.12,2025-02-15 03:07:05.333547,2025-02-15 03:07:50.148376,,355.12,,2025-02-15 03:07:50.148376,10000.00,LONG,-0.72,closed
617,3,2,COIN,275.20,274.65,2025-02-15 03:07:05.082505,2025-02-15 03:09:13.014785,,274.65,,2025-02-15 03:09:13.014785,10000.00,LONG,-0.55,closed
618,1,1,COIN,275.20,274.65,2025-02-15 03:07:05.082505,2025-02-15 03:09:13.014785,,274.65,,2025-02-15 03:09:13.014785,10000.00,LONG,-0.55,closed
619,6,1,TSLA,355.18,355.55,2025-02-15 03:07:10.842395,2025-02-15 03:27:22.790140,,355.55,,2025-02-15 03:27:22.790140,10000.00,SHORT,-0.37,closed
620,4,2,COIN,275.01,275.35,2025-02-15 03:07:52.150445,2025-02-15 03:13:27.042813,,275.35,,2025-02-15 03:13:27.042813,10000.00,SHORT,-0.34,closed
621,5,1,TSLA,355.19,355.10,2025-02-15 03:08:45.477678,2025-02-15 03:10:14.105847,,355.10,,2025-02-15 03:10:14.105847,10000.00,LONG,-900.00,closed
622,3,2,COIN,274.65,274.75,2025-02-15 03:09:13.014785,2025-02-15 03:28:19.361487,,274.75,,2025-02-15 03:28:19.361487,10000.00,LONG,0.10,closed
623,1,1,COIN,274.65,274.80,2025-02-15 03:09:13.014785,2025-02-15 03:15:06.680808,,274.80,,2025-02-15 03:15:06.680808,10000.00,LONG,0.15,closed
624,7,2,TSLA,355.84,355.10,2025-02-15 03:10:02.839312,2025-02-15 03:10:14.105847,,355.10,,2025-02-15 03:10:14.105847,10000.00,LONG,-0.74,closed
625,5,1,TSLA,355.20,354.80,2025-02-15 03:10:36.301869,2025-02-15 03:37:58.378803,,354.80,,2025-02-15 03:37:58.378803,10000.00,LONG,-4000.00,closed
626,2,1,COIN,274.99,275.35,2025-02-15 03:15:05.680793,2025-02-15 03:15:25.456848,,275.35,,2025-02-15 03:15:25.456848,10000.00,SHORT,-0.36,closed
627,1,1,COIN,274.80,274.75,2025-02-15 03:15:06.680808,2025-02-15 03:28:19.361487,,274.75,,2025-02-15 03:28:19.361487,10000.00,LONG,-0.05,closed
628,4,2,COIN,274.94,275.35,2025-02-15 03:15:10.686131,2025-02-15 03:18:55.583976,,275.35,,2025-02-15 03:18:55.583976,10000.00,SHORT,-0.41,closed
629,2,1,COIN,275.00,275.35,2025-02-15 03:15:27.211862,2025-02-15 03:18:55.583976,,275.35,,2025-02-15 03:18:55.583976,10000.00,SHORT,-0.35,closed
630,2,1,COIN,275.00,275.35,2025-02-15 03:21:03.009184,2025-02-15 03:34:08.901518,,275.35,,2025-02-15 03:34:08.901518,10000.00,SHORT,-0.35,closed
631,4,2,COIN,275.01,275.32,2025-02-15 03:21:22.284475,2025-02-15 03:34:22.921571,,275.32,,2025-02-15 03:34:22.921571,10000.00,SHORT,-0.31,closed
632,7,2,TSLA,355.49,354.80,2025-02-15 03:26:38.481947,2025-02-15 03:37:58.378803,,354.80,,2025-02-15 03:37:58.378803,10000.00,LONG,-0.69,closed
633,6,1,TSLA,355.36,355.84,2025-02-15 03:27:31.048345,2025-02-15 03:43:53.815025,,355.84,,2025-02-15 03:43:53.815025,10000.00,SHORT,-0.48,closed
634,3,2,COIN,274.75,,2025-02-15 03:28:19.361487,,,,,,10000.00,LONG,,open
635,1,1,COIN,274.75,,2025-02-15 03:28:19.361487,,,,,,10000.00,LONG,,open
636,2,1,COIN,275.04,275.35,2025-02-15 03:34:28.178712,2025-02-15 03:35:39.430374,,275.35,,2025-02-15 03:35:39.430374,10000.00,SHORT,-0.31,closed
637,2,1,COIN,275.00,,2025-02-15 03:35:59.209491,,,,,,10000.00,SHORT,,open
638,5,1,TSLA,355.05,355.00,2025-02-15 03:38:16.403914,2025-02-15 03:44:03.828368,,355.00,,2025-02-15 03:44:03.828368,10000.00,LONG,-500.00,closed
639,4,2,COIN,275.01,,2025-02-15 03:38:32.928585,,,,,,10000.00,SHORT,,open
640,7,2,TSLA,355.84,355.00,2025-02-15 03:43:53.815025,2025-02-15 03:44:03.329209,,355.00,,2025-02-15 03:44:03.329209,10000.00,LONG,-0.84,closed
641,6,1,TSLA,355.00,355.84,2025-02-15 03:44:07.030543,2025-02-15 03:52:08.833905,,355.84,,2025-02-15 03:52:08.833905,10000.00,SHORT,-0.84,closed
642,5,1,TSLA,355.12,355.00,2025-02-15 03:44:09.034239,2025-02-15 03:52:12.084915,,355.00,,2025-02-15 03:52:12.084915,10000.00,LONG,-1200.00,closed
643,7,2,TSLA,355.84,355.00,2025-02-15 03:52:08.833905,2025-02-15 03:52:12.084915,,355.00,,2025-02-15 03:52:12.084915,10000.00,LONG,-0.84,closed
644,1,1,COIN,275.14,,2025-02-15 03:52:44.430450,,,,,,10000.00,LONG,,open
645,3,2,COIN,275.14,,2025-02-15 03:52:44.430450,,,,,,10000.00,LONG,,open
646,1,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,LONG,0.00,closed
647,1,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,LONG,0.00,closed
648,1,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,LONG,0.00,closed
649,1,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,LONG,0.00,closed
650,2,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,SHORT,0.00,closed
651,1,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,LONG,0.00,closed
652,2,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,SHORT,0.00,closed
653,1,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,LONG,0.00,closed
654,2,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,SHORT,0.00,closed
655,1,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,LONG,0.00,closed
656,2,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,SHORT,0.00,closed
657,1,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,LONG,0.00,closed
658,2,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,SHORT,0.00,closed
659,1,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,LONG,0.00,closed
660,2,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,SHORT,0.00,closed
661,1,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,LONG,0.00,closed
662,2,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,SHORT,0.00,closed
663,1,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,LONG,0.00,closed
664,2,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,SHORT,0.00,closed
665,1,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,LONG,0.00,closed
666,2,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,SHORT,0.00,closed
667,1,1,COIN,-1.00,-1.00,2025-02-17 22:08:32.490230,2025-02-17 22:08:32.490230,,-1.00,,2025-02-17 22:08:32.490230,10000.00,LONG,0.00,closed
